,title,link,description,pubDate,realDate
0,엔비디아 이어 AMD도 '대만행'…세계 2위 파운드리 韓 외면하는 이유 [소...,https://n.news.naver.com/mnews/article/138/0002173842?sid=105,"엔비디아에 이어 미국 거대 AI칩 기업 AMD까지 대만에 대규모 AI(인공지능) R&amp;D 센터를 설립을 추진, 한국은... 이에 이어 AMD도 대만 현지에 R&amp;D 센터 투자를 추진한다. AMD는 대만에 50억 대만달러(약 1억5500만 달러)를... ",2024-05,2024-05-22
1,"AMD, MI300X 가속기로 MS 애저 오픈AI 서비스 지원한다",https://www.hellot.net/news/article.html?no=90039,"활용 AMD는 마이크로소프트 빌드 컨퍼런스에서 마이크로소프트 고객 및 개발자를 위한 최신 엔드투엔드 컴퓨팅 및 소프트웨어 기능을 공개했다. 마이크로소프트는 AMD 인스팅트 MI300X 가속기, ROCm 개방형... ",2024-05,2024-05-22
2,"[리뷰] AFMF로 가성비 게이밍 환경 구축, AMD 라데온 RX 7700 XT",https://n.news.naver.com/mnews/article/020/0003567823?sid=105,"AMD의 FSR(FidelityFX Super Resolution), 인텔의 XeSS(Xe Super Sampling), 엔비디아 DLSS(Deep Learning Super Sampling) 등이... 쾌적하게 즐기고 싶어도 그렇지 못한다는 이야기인데, 지난해 AMD는 이 문제를 어느 정도 보완하는 ‘AFMF(AMD... ",2024-05,2024-05-30
3,"삼성전자 AMD 3나노 파운드리 수주 유리해져, TSMC 공급 부족에 반사이익",https://www.businesspost.co.kr/BP?command=article_view&num=354069,AMD가 삼성전자 3나노 GAA 파운드리 활용 계획을 언급한 것은 TSMC의 수요 대응 능력이 부족하기 때문이라는... 삼성전자가 3나노 게이트올어라운드(GAA) 공정으로 AMD 반도체 위탁생산을 수주하기 유리한 환경이... ,2024-05,2024-05-31
4,"AMD, 에픽·MI300X 투트랙으로 AI 산업 주도권 확보 나서",https://it.donga.com/105385/,"시장조사기업 머큐리리서치가 조사한 전 세계 PC시장 점유율에 따르면, AMD는 2024년 1분기 x86 CPU... AMD가 에픽 프로세서를 공개할 당시 서버 CPU 점유율이 0.8%였던 점을 감안하면 격세지감이다. 2024년 5월 기준... ",2024-05,2024-05-22
5,엔비디아 9% 급등에도 AMD 급락…왜?,https://www.digitaltoday.co.kr/news/articleView.html?idxno=518771,23일(현지시간) 뉴욕증시에서 엔비디아의 주가가 9% 급등했음에도 AMD가 3% 가량 급락했다. [사진: AMD]  엔비디아는 월스트리스트의 인공지능(AI) 주도주라고 불릴 정도다. AMD는 제2의 엔비디아라고 불리는 만큼... ,2024-05,2024-05-24
6,"삼성파운드리, AMD 3나노 고객사 확보했나? 리사 수 CEO '3나노 GAA 도입...",https://kbench.com/?q=node/256387,AMD가 삼성파운드리의 3나노(nm) 합류했다는 소식이다. 삼성파운드리는 지난 2022년 GAA기반 3나노... 28일 반도체 업계에 따르면 리사 수 AMD 최고경영자(CEO)는 벨기에 안트베르펜에서 열린 ITF World 2024 컨퍼런스... ,2024-05,2024-05-28
7,"삼성전자, AMD와 3나노 맞손…턴키까지 확대하나",https://www.viva100.com/main/view.php?key=20240528010008666,"삼성전자, AMD와 3나노 맞손…턴키까지 확대하나 미국 팹리스(반도체 설계전문) AMD가 삼성전자 파운드리(반도체 위탁생산)의 3nm(나노미터, 10억분의 1m) 공정에서 칩을 양산할 것으로 보인다. 전공정부터... ",2024-05,2024-05-28
8,AMD '가성비' 모바일 GPU 출시...엔비디아 독주 막는다,https://www.theguru.co.kr/news/article.html?no=71617,"AMD, 7월 '라데온 RX 7650M XT' 출시 中 아우스타 외장 그래픽 박스에 AMD GPU 장착 기존 라데온 7000 시리즈 대비 낮은 가격 책정 전망 [더구루=정예린 기자] 미국 AMD가 저가형 모바일 그래픽저장장치(GPU)... ",2024-05,2024-05-28
9,"삼성, AMD와 '3나노 협력'…TSMC 추격 시동 건다",https://n.news.naver.com/mnews/article/015/0004990027?sid=101,삼성전자와 세계적인 팹리스(반도체 설계전문 기업)인 AMD의 협업이 본격화하고 있다. 스마트폰용 그래픽처리장치(GPU)를 공동 개발하고 고대역폭메모리(HBM)를 주고받던 기존 관계를 뛰어넘어 AMD가 삼성의 최첨단 3... ,2024-05,2024-05-28
10,AMD 라데온 안티-렉 2 및 FSR 3.1 ‘AAA 게임 타이틀' 지원,https://n.news.naver.com/mnews/article/138/0002176393?sid=105,"AMD(대표 리사 수)는 FSR 3.1이 고스트 오브 쓰시마 디렉터스 컷, 호라이즌 포비든 웨스트 컴플리트... 게이머는 4K 또는 1440p 환경에서 게임 플레이 시, AMD 라데온 RX 7000 시리즈 그래픽 카드 기준으로... ",2024-06,2024-06-28
11,"AMD, 신경망 활용 텍스처 압축 기술 발표",https://www.theguru.co.kr/news/article.html?no=73207,내달 개최 EGSR서 발표 미국 반도체 기업 AMD가 '신경망 기술'을 활용한 텍스처 압축 기술 공개를 예고했다. 26일(현지시간) AMD GPU오픈(AMD GPUOpen)은 내달 2일 런던에서 개최되는 유로그래픽 심포지엄 온 렌더링... ,2024-06,2024-06-27
12,"몬스타기어, 몬스타 가츠 AMD 7950X3D 4080 SUPER 고사양컴퓨터 '연꽃' 출...",http://www.ilovepc.co.kr/news/articleView.html?idxno=50025,"가츠 AMD 7950X3D 4080 SUPER 고사양컴퓨터 '연꽃'을 출시했다고 밝혔다. 몬스타 가츠 AMD 7950X3D 4080 SUPER 고사양컴퓨터 '연꽃'은 창덕궁 인정전을 모티브로 한 제품으로, 대만에서 열린 컴퓨텍스 2024에... ",2024-06,2024-06-21
13,"AMD, 올 하반기 최고의 반도체주라고?…이유보니(영상)",https://n.news.naver.com/mnews/article/018/0005770297?sid=101,세계적인 반도체(GPU·CPU) 설계 기업 AMD(티커: AMD)에 대해 올 하반기 최고의 대형 반도체주가 될 것이라는 평가가 나왔다. 반도체주 가운데 최선호 종목이란 얘기다. 20일(현지시간) 미국의 경제전문매체 CNBC와... ,2024-06,2024-06-21
14,"[대만칩통신]엔비디아 이어 AMD 유치…대만, AI반도체 '공급망·일자리'...",https://n.news.naver.com/mnews/article/277/0005435418?sid=004,엔비디아에 이어 AMD도 대만에 연구개발(R&amp;D) 센터를 짓기로 하면서 대만 인공지능(AI) 반도체 산업 일자리가 늘고 공급망이 탄탄해질 전망이다. AMD는 대만 AI 산업에 새로운 발전 동력을 제공할 뿐 아니라 더 많은... ,2024-06,2024-06-22
15,"AMD, 해킹으로 데이터 유출 인정…&quot;민감한 데이터는 안전&quot;",https://www.digitaltoday.co.kr/news/articleView.html?idxno=522252,AMD [사진: 셔터스톡] AMD가 해킹으로 인한 데이터 유출 사실을 인정했다고 21일(이하 현지시간) 온라인 매체 기가진이 전했다. 이날 미국 반도체 기업 AMD는 &quot;최근 사이버 공격으로 해커가 일부 정보를 유출한 사실을... ,2024-06,2024-06-21
16,"엔비디아 인공지능 반도체 독점에 AMD 도전, MS 메타 등 고객사 다수 확...",https://www.businesspost.co.kr/BP?command=article_view&num=356312,AMD가 하반기부터 주요 고객사에 인공지능 GPU 공급을 본격화하며 엔비디아의 시장 지배력에 도전할 것이라는 전망이 나온다. AMD 인공지능 반도체 'MI300X' 홍보용 이미지. 엔비디아가 사실상 독점하고 있는 인공지능... ,2024-06,2024-06-21
17,"파이퍼 샌들러 &quot;AMD, 올해 하반기 최고 반도체 종목될 것&quot;",https://n.news.naver.com/mnews/article/374/0000389037?sid=104,미국 반도체 제조업체 AMD가 올해 하반기 증시에서 최고의 대형 반도체 종목이 될 것이라는 전망이... AMD는 인공지능(AI) 반도체 공룡 엔비디아에 정면으로 도전하는 몇 안 되는 기업 중 하나입니다. 그는... ,2024-06,2024-06-21
18,"파이퍼 샌들러 &quot;AMD, 올해 하반기 최고 반도체 종목될 것&quot;",https://news.einfomax.co.kr/news/articleView.html?idxno=4314189,미국 반도체 제조업체 AMD(NAS:AMD)가 올해 하반기 증시에서 최고의 대형 반도체 종목이 될 것이라는 전망이 나왔다. 20일(현지시간) 파이퍼 샌들러의 하쉬 쿠마 애널리스트는 주식에 대한 투자 의견 '비중 확대'와... ,2024-06,2024-06-21
19,[뉴욕증시 마감] 엔비디아 3.5%↓·AMD 4.6%↑…시총 1위 MS로,https://www.ajunews.com/view/20240621070702671,"파이퍼샌들러 &quot;AMD, 하반기 최고 추천추&quot; 연준 당국자 &quot;1~2년 뒤나 물가 2% 도달&quot; 아주경제=윤주혜 기자 jujusun@ajunews.com 리사수 AMD 최고경영자 [사진=EPA·연합뉴스] 엔비디아가 세계 시가총액 1위 자리를... ",2024-06,2024-06-21
20,"'엔비디아 대항마' AMD, AI 칩 매출 두 배…시간외 주가 6%↑",http://www.fntoday.co.kr/news/articleView.html?idxno=328676,미 반도체 기업 AMD[로이터 연합뉴스 자료사진. 재판매 및 DB 금지] 인공지능(AI) 칩 대장주 엔비디아 대항마로 꼽히는 미국 반도체 기업 AMD의 2분기(4∼6월) AI 칩 매출이 1년 전의 두 배 이상으로 증가했다. AI 칩... ,2024-07,2024-07-31
21,"AMD, 데이터센터 매출 2배 급증…&quot;AI 칩 매출 예상보다 높았다&quot;",https://n.news.naver.com/mnews/article/293/0000056891?sid=105,미국 반도체 기업 AMD가 지난 2분기 데이터센터 매출이 두 배 증가했다고 밝히며 시간외거래에서 주가가 8% 가까이 오르고 있다. 30일(현지시간) AMD는 장 마감 후 실적 발표를 통해 2분기 매출이... ,2024-07,2024-07-31
22,"AMD, 2분기 실적 예상치 상회…시간외 주가 약 8% ↑",https://n.news.naver.com/mnews/article/003/0012699894?sid=104,"미국 반도체 기업 AMD의 올해 2분기 실적이 시장 예상치를 웃돌았다. 30일(현지시각) CNBC에 따르면 이날 AMD는 2분기 매출 58억3000만 달러(약 8조 617억원), 주당 순이익 0.69달러를 기록했다고 밝혔다. 시장... ",2024-07,2024-07-31
23,"AMD &quot;데이터센터 매출, 연간 2배 이상 증가&quot;",https://n.news.naver.com/mnews/article/215/0001173264?sid=101,AMD는 월가 예상을 상회하는 2분기 실적을 발표하며 자사의 AI 칩 매출이 지속적으로 성장하고 있음을 보여줬다. AMD의 리사 수 CEO는 애널리스트들과의 통화에서 &quot;자사의 AI칩 판매량이 예상보다 높았다&quot;며 분기... ,2024-07,2024-07-31
24,"MS와 AMD 실적 온도차 뚜렷, AI 수혜 하드웨어 기업에 몰리는 경향 드러...",https://www.businesspost.co.kr/BP?command=article_view&num=360772,리사 수 AMD CEO가 6월3일 대만 타이베이 난강전람회 2관에서 열린 컴퓨텍스 2024에 참석해 서버용 CPU인 에픽(EPYC) 5세대 제품을 소개하고 있다. &lt; AMD &gt; 마이크로소프트(MS)와 AMD가 엇갈리는 2분기 실적을 내놓으면서... ,2024-07,2024-07-31
25,호실적에도 MS 주가 급락…AMD 주가는 급등,https://n.news.naver.com/mnews/article/015/0005016743?sid=101,마이크로소프트와 어드밴스드마이크로디바이시스(AMD)가 30일(현지시간) 미국 증시 폐장후 지난 분기 모두... 반면 AMD는 개장전 거래에서 8% 이상 급등했다. AMD의 영향으로 전날 7%넘게 급락했던 엔비디아 주가도... ,2024-07,2024-07-31
26,"뉴욕증시, AMD 하드캐리로 나스닥 2%대 급등 출발",https://n.news.naver.com/mnews/article/015/0005016758?sid=101,이 날 나스닥은 어드밴스드 마이크로 디바이시스(AMD)가 살리다시피 했다. AMD는 2분기 실적이 분석가들 예상치를 넘은데다 주목받은 신규 AI칩의 다음 분기 매출 지침도 상향하면서 주가가 10% 넘게 오른 152달러에... ,2024-07,2024-07-31
27,"뉴욕증시 프리뷰, 9월 금리 인하 신호 기대 속 상승…AMD↑·마이크로소...",https://www.newspim.com/news/view/20240731001171,어드밴스드마이크로디바이시스(AMD)의 실적 호조로 반도체 주식도 일제히 강세를 보이고 있다. 미국... 전날 장 마감 후 발표된 AMD의 실적 공개 이후 반도체주는 일제히 강세를 보이고 있다. AMD는 시장 기대에... ,2024-07,2024-07-31
28,"대원씨티에스, ASRock AMD 라데온 게임 번들 증정 이벤트 연장",https://kbench.com/?q=node/258627,IT기기 수입/유통 전문기업이자 국내 최대 규모의 총판 서비스를 제공하는 대원씨티에스(대표 김보경?이상호?하성원)가 ASRock AMD 라데온 게임 번들 증정 이벤트를 연장하여 진행한다고 밝혔다.? 본 이벤트는 AMD... ,2024-07,2024-07-31
29,"AMD, 긍정적 매출 전망 발표 후 주가 상승",https://www.tokenpost.kr/article-189741,"AMD(Advanced Micro Devices Inc.) 주가는 새로운 인공지능(AI) 프로세서가 성장을 촉진하고 있다는 긍정적인 매출 전망 발표 후 상승했다. 31일(현지시간) 블룸버그에 따르면, AMD는 3분기 매출이 약 67억 달러에 이를... ",2024-07,2024-07-31
30,"AMD, AI 가속기 MI300X MLPerf 벤치마크 결과 공개",https://www.digitaltoday.co.kr/news/articleView.html?idxno=531585,AI 워크로드 CPU-GPU 조합 성능 비교 [사진: AMD] AMD 인공지능(AI) 가속기 MI300X 첫 벤치마크 결과를 공개됐다. AMD가 28일(현지시간) AI 개방형 컨소시엄인 ML커먼즈(MLCommons)를 통해 AMD 인스팅트(AMD Instinct... ,2024-08,2024-08-29
31,"AMD, AI 가속기 MI300X 성능 공개… “엔비디아 H100에 근접”",https://n.news.naver.com/mnews/article/366/0001014716?sid=105,AMD가 인공지능(AI) 가속기 MI300X 첫 성능 테스트 결과를 공개했다. 28일(현지시각) AMD는 AI 개방형 컨소시엄인 ML커먼즈(MLCommons)를 통해 AMD 인스팅트 MI300X GPU를 사용한 ML퍼프(MLPerf) 첫 벤치마크 성능을... ,2024-08,2024-08-29
32,"AMD, MI300X MLPerf 벤치마크 결과 공개 &quot;엔비디아 H100 앞섰다”",https://n.news.naver.com/mnews/article/138/0002181128?sid=105,AMD(대표 리사 수) 28일(현지시간) AI 관련 개방형 컨소시엄인 ML커먼즈(MLCommons)의 웹사이트를 통해 AMD 인스팅트 MI300X GPU를 사용한 ML퍼프(MLPerf)의 첫 벤치마크 결과를 공개했다. 제출 가능한... ,2024-08,2024-08-29
33,"AMD, MI300X의 MLPerf 벤치마크 결과 공개",https://www.epnc.co.kr/news/articleView.html?idxno=305770,AMD가 8월 28일(현지시간) AI 관련 개방형 컨소시엄인 ML커먼즈의 웹사이트를 통해 AMD 인스팅트MI300X GPU를 사용한 ML퍼프(MLPerf)의 첫 벤치마크 결과를 공개했다고 29일 밝혔다. 제출 가능한 벤치마크... ,2024-08,2024-08-29
34,"AMD, MLPerf 첫 벤치마크 공개...“AI 위한 최적의 조합“",https://www.hellot.net/news/article.html?no=92986,&quot;AI 작업 위해 AMD CPU 및 GPU에 대한 최상의 조합 만들어내&quot; AMD가 8월 28일(현지시간) AI 관련 개방형 컨소시엄인 ML커먼즈의 웹사이트를 통해 AMD 인스팅트 MI300X GPU를 사용한 ML퍼프(MLPerf)의 첫 벤치마크... ,2024-08,2024-08-29
35,"엔비디아, ZT에 AI칩 공급 안해…“ZT, AMD에 인수”",https://n.news.naver.com/mnews/article/018/0005822324?sid=101,최근 AMD에 인수됐다”고 밝혔다. ZT는 데이터 센터와 AI인프라를 위한 서버 및 관련 장비를 설계·제조하는 기업이다. 이 기업은 지난 19일 AMD에 인수된다고 밝혔다. 엔비디아의 경쟁자인 AMD가 앞으로 ZT에 AI... ,2024-08,2024-08-29
36,"MS, AMD 라이젠 성능 향상 코드 담은 윈도11 업데이트 공개",https://n.news.naver.com/mnews/article/092/0002343531?sid=105,마이크로소프트가 27일(현지시간) AMD 라이젠 7000/9000 시리즈 프로세서의 게임 성능을 향상시킬 수 있는 업데이트를 공개했다. 곧 공개될 버전 24H2 뿐만 아니라 현재 공급되는 버전 23H2에 모두 적용된다. AMD는... ,2024-08,2024-08-28
37,"엔비디아 대항마 美AMD, 대만내 R&amp;D 센터 2곳으로 늘린다",http://www.fntoday.co.kr/news/articleView.html?idxno=331361,리사 수 AMD CEO[EPA 연합뉴스 자료사진. 재판매 및 DB 금지] 인공지능(AI) 칩 선두 주자 엔비디아에 도전하는 미국 반도체 기업인 AMD가 대만에 건립하는 연구개발(R&amp;D) 센터를 당초 1곳에서 2곳으로 늘리기로 했다. 대만... ,2024-08,2024-08-22
38,"美 AMD, 대만 내 R&amp;D센터 확충키로",https://www.getnews.co.kr/news/articleView.html?idxno=689467,리사 수 AMD 최고경영자[EPA=연합뉴스] 인공지능(AI) 칩 선두 주자 엔비디아의 대항마인 미국 반도체 기업 AMD가 대만에 건립하는 연구개발(R&amp;D) 센터를 당초 1곳에서 2곳으로 늘리기로 했다. 연합뉴스는 22일... ,2024-08,2024-08-22
39,&quot;라이젠 9000 게임 성능 인텔 앞선다&quot;더니...말 바꾼 AMD,https://n.news.naver.com/mnews/article/092/0002343007?sid=105,"AMD가 이달 초순 국내를 비롯해 세계 시장에 출시한 데스크톱PC용 라이젠 9000 시리즈 프로세서 관련 &quot;게임... AMD는 그간 풀HD(1920×1080 화소) 해상도, 그래픽 품질 '높음' 기준으로 30개 게임 성능을 테스트하면 자사... ",2024-08,2024-08-22
40,"오라클, 컴퓨트 슈퍼클러스터에 AMD 인스팅트 가속기 탑재...AI 추론 및 ...",https://www.aitimes.kr/news/articleView.html?idxno=32318,"이하, CI)가 자사의 최신 OCI 컴퓨트 슈퍼클러스터 인스턴스인 BM.GPU.MI300X.8의 구동을 위해 AMD ROCm™ 오픈 소프트웨어와 AMD 인스팅트(AMD Instinct™) MI300X 가속기를 채택했다. AMD MI300X를 탑재한 OCI 슈퍼클러스터는... ",2024-09,2024-09-27
41,"AMD 'MI300X' AI 가속기, 오라클 클라우드 인프라에 채택",https://it.chosun.com/news/articleView.html?idxno=2023092124194,AMD는 오라클이 오라클 클라우드 인프라스트럭처(OCI)에서 '인스팅트(Instinct) MI300X' 가속기와 ROCm 오픈... AMD의 MI300X AI 가속기를 탑재한 OCI 슈퍼클러스터는 수천억 개의 파라미터로 구성 가능한 AI 모델에서... ,2024-09,2024-09-27
42,삼성·SK하이닉스 HBM3 탑재된 AMD AI 가속기 오라클 클라우드에 채택,https://www.fetv.co.kr/news/article.html?no=175541,"AMD, 오라클에 192GB HBM3 탑재 AI가속기 MI300X 제공 삼성전자·SK하이닉스, HBM 수요·수익 더 늘어날 것... 27일 AMD는 오라클 클라우드 인프라스트럭처(OCI)가 AMD 인스팅트 MI300X 가속기를 채택했다고 밝혔다. AMD... ",2024-09,2024-09-27
43,"AMD, 오라클 클라우드 인프라에 'AMD 인스팅트 MI300X' 가속기 탑재",http://www.itdaily.kr/news/articleView.html?idxno=227338,AMD는 오라클 클라우드 인프라스트럭처(OCI)가 자사의 최신 OCI 컴퓨트 슈퍼클러스터 인스턴스인 'BM.GPU.MI300X.8'의 구동을 위해 'ROCm' 오픈 소프트웨어(SW)와 'AMD 인스팅트(AMD Instinct) MI300X' 가속기를 채택했다고... ,2024-09,2024-09-27
44,"콩가텍, 고성능 AI 애플리케이션 위한 AMD 라이젠 탑재 COM 익스프레스 ...",https://www.aitimes.kr/news/articleView.html?idxno=32292,AMD 라이젠 임베디드 8000 시리즈 탑재 COM 익스프레스 콤팩트 모듈(사진:콩가택) 임베디드 및 에지 컴퓨팅 기술 분야 선도 기업 콩가텍(congatec)이 AMD 라이젠 임베디드(Ryzen Embedded) 8000 시리즈 프로세서를... ,2024-09,2024-09-25
45,"AMD, 오라클 클라우드 인프라에 인스팅트 MI300X 공급",https://www.hellot.net/news/article.html?no=93917,제거해 AMD는 오라클 클라우드 인프라스트럭처(OCI)가 자사의 최신 OCI 컴퓨트 슈퍼클러스터 인스턴스인 BM.GPU.MI300X.8의 구동을 위해 ROCm 오픈 소프트웨어와 'AMD 인스팅트 MI300X' 가속기를 채택했다고 밝혔다. AMD... ,2024-09,2024-09-27
46,"AMD, 오라클 클라우드 인프라에 '인스팅트 MI300X' 가속기 공급",https://n.news.naver.com/mnews/article/014/0005246289?sid=105,AMD는 오라클 클라우드 인프라스트럭처(OCI)가 자사의 최신 OCI 컴퓨트 슈퍼클러스터 인스턴스인 BM.GPU.MI300X.8 구동을 위해 ROCm 오픈 소프트웨어와 AMD 인스팅트 MI300X 가속기를 채택했다고 27일 밝혔다. AMD MI300X를... ,2024-09,2024-09-27
47,"AMD, 오라클 클라우드에 MI300X 가속기 공급",https://n.news.naver.com/mnews/article/092/0002346877?sid=105,AMD는 27일 오라클 클라우드 인프라스트럭처(OCI)에 인스팅트 MI300X AI 가속기와 오픈소스 프레임워크... AMD 인스팅트 MI300X GPU. (사진=AMD) OCI는 MI300X와 ROCm을 활용하는 슈퍼클러스터 인스턴스인 BM.GPU.MI300X.8을... ,2024-09,2024-09-27
48,‘AMD 인스팅트 MI300X 가속기’ 오라클 클라우드 인프라  탑재,https://n.news.naver.com/mnews/article/138/0002183254?sid=105,AMD(대표 리사 수)는 오라클 클라우드 인프라스트럭처(OCI)가 자사의 최신 OCI 컴퓨트 슈퍼클러스터 인스턴스인 BM.GPU.MI300X.8의 구동을 위해 ROCm 오픈 소프트웨어와 AMD 인스팅트(AMD Instinct) MI300X 가속기를... ,2024-09,2024-09-27
49,"오라클, 클라우드 인프라에 AMD 'MI300X' 가속기 탑재",https://www.datanet.co.kr/news/articleView.html?idxno=196655,AMD 인스팅트 MI300X  AMD는 오라클 클라우드 인프라스트럭처(OCI)가 최신 OCI 컴퓨트 슈퍼클러스터 인스턴스인 BM.GPU.MI300X.8 구동을 위해 ROCm 오픈 소프트웨어와 AMD 인스팅트(Instinct) MI300X 가속기를 채택했다고... ,2024-09,2024-09-27
50,'엔비디아 대항마' AMD 주가 왜 이러나?...실망스러운 실적 전망에 주가...,https://www.pinpointnews.co.kr/news/articleView.html?idxno=296481,미국의 대표적인 인공지능(AI) 칩 기업 AMD의 주가가 30일(현지시간) 급락했다. 월가 애널리스트들의 예상을 밑도는 4분기 실적 전망이 발표되면서 투자심리가 위축된 것이다. 이날 뉴욕 증시에서 AMD 주가는 전... ,2024-10,2024-10-31
51,"AMD 엔비디아 경쟁사로 '역부족' 평가, &quot;인공지능 반도체 추격에 시간 필...",https://www.businesspost.co.kr/BP?command=article_view&num=371104,AMD GPU를 활용한 인공지능(AI) 반도체가 엔비디아 제품을 따라잡기는 오랜 시간이 필요할 수 있다는 증권가 분석이 나오고 있다. AMD 인공지능 GPU 'MI325X' 이미지. AMD가 그래픽처리장치(GPU) 기반 인공지능 반도체 시장에서... ,2024-10,2024-10-31
52,"'엔비디아 대항마' AMD, 실망스러운 실적 전망에 주가 9%↓",https://n.news.naver.com/mnews/article/001/0015016981?sid=104,꼽히는 AMD 주가가 30일(현지시간) 월가의 예상치보다 낮은 4분기(10∼12월) 실적 전망에 10% 가까이 급락하고 있다. 미 동부 시간 이날 오전 11시 51분(서부 시간 오전 8시 51분) AMD 주가는 전날보다 9.76% 급락한 150.... ,2024-10,2024-10-31
53,"엔비디아, 주가 약세…기대치 하회한 'AMD' 4분기 실적 전망에 반도체株...",http://www.thebigdata.co.kr/view.php?ud=202410310217064242cd1e7f0bdf_23,주요 반도체 기업 어드밴스드 마이크로 디바이시스(AMD)는 4분기 매출 전망이 시장 예상에 소폭 미달한 여파로 주가가 9% 이상 하락했다. AMD는 지난 3분기 매출의 경우 68억2천만 달러를 기록하며 월가 전망치... ,2024-10,2024-10-31
