,title,link,description,pubDate,realDate
0,"아마존, 미국서 약품 당일배송 시작…주가 보합",https://news.einfomax.co.kr/news/articleView.html?idxno=4303468,임하람 특파원 = 미국의 전자상거래 공룡 아마존(NAS:AMZN)이 제약 부문의 배송 시스템을 개선한다. 시애틀... 관련 종목: 아마존(NAS:AMZN) hrlim@yna.co.kr 본 기사는 인포맥스 금융정보 단말기에서 23시 13분에 서비스된... ,2024-03,2024-03-27
1,"[美 주간탑] 엔비디아, 거래대금 60조원 1위.. 거래대금 상위 20선",https://www.itooza.com/common/iview.php?no=2024042209171538272,"닷컴(AMZN) 등 8개다. 12개월 선행 PER이 20배 이하인 종목은 유나이티드헬스 그룹(UNH), TSMC ADR(TSM)... A), 메타 플랫폼(META), 아마존 닷컴(AMZN), 슈퍼 마이크로 컴퓨터(SMCI), 넷플릭스(NFLX), 유나이티드헬스... ",2024-04,2024-04-22
2,"[美 주간탑] 엔비디아, 거래대금 49.6조원 1위.. 거래대금 상위 20선",https://www.itooza.com/common/iview.php?no=2024041509310035349,"닷컴(AMZN), 메타 플랫폼(META), 슈퍼 마이크로 컴퓨터(SMCI) 등 8개다. ※ 평균 거래대금 상위 기업(20개) 엔비디아(NVDA), 테슬라(TSLA), 애플(AAPL), AMD(AMD), 버크셔 해서웨이 A(BRK.A), 아마존 닷컴(AMZN)... ",2024-04,2024-04-15
3,"모건스탠리, 주가 폭락 엔비디아에 &quot;여전히 매수&quot;",https://news.einfomax.co.kr/news/articleView.html?idxno=4306828,"뱅크오브아메리카(BofA)는 이달 말 실적 공개가 예정된 아마존(NAS:AMZN)의 1분기 실적이 예상치를 상회할... 관련 종목: 엔비디아(NAS:NVDA), 메타 플랫폼스(NAS:META), 아마존(NAS:AMZN), 마이크로소프트(NAS:MSFT), 테슬라(NAS... ",2024-04,2024-04-23
4,"[美 주간탑] 엔비디아, 거래대금 50조원 1위.. 거래대금 상위 20선",https://www.itooza.com/common/iview.php?no=2024040809131088946,"닷컴(AMZN), 슈퍼 마이크로 컴퓨터(SMCI) 등 7개다. ※ 평균 거래대금 상위 기업(20개) 엔비디아(NVDA)... A), 애플(AAPL), 메타 플랫폼(META), 마이크로소프트(MSFT), 아마존 닷컴(AMZN), 슈퍼 마이크로 컴퓨터(SMCI)... ",2024-04,2024-04-08
5,"[美 주간탑] 엔비디아, 거래대금 66.6조원 1위.. 거래대금 상위 20선",https://www.itooza.com/common/iview.php?no=2024040108483666798,"닷컴(AMZN) 등 10개다. ※ 평균 거래대금 상위 기업(20개) 엔비디아(NVDA), 테슬라(TSLA), AMD(AMD), 애플(AAPL), 버크셔 해서웨이 A(BRK.A), 마이크로소프트(MSFT), 아마존 닷컴(AMZN), 마이크로스트래티지(MSTR), 슈퍼... ",2024-04,2024-04-01
6,"BI &quot;월가, 실적 발표 앞둔 아마존 '사라'…AI 승자&quot;",https://news.einfomax.co.kr/news/articleView.html?idxno=4307837,세계 최대 전자 상거래 업체인 아마존닷컴(NAS:AMZN)이 실적 발표를 앞둔 가운데 월가의 긍정적인 평가가 이어지고 있다고 비즈니스 인사이더(BI)가 30일(현지시간) 보도했다. 승자 독식의 디지털 생태계에서... ,2024-04,2024-04-30
7,[오전 주요 국제금융뉴스] (30일),https://news.einfomax.co.kr/news/articleView.html?idxno=4307914,"https://news.einfomax.co.kr/news/articleView.html?idxno=4307895 ▲BI &quot;월가, 실적 발표 앞둔 아마존 '사라'…AI 승자&quot; - 세계 최대 전자 상거래 업체인 아마존닷컴(NAS:AMZN)이 실적 발표를 앞둔 가운데 월가의 긍정적인 평가가... ",2024-04,2024-04-30
8,"미국 뉴욕증시, 테슬라 급등·실적시즌 기대에 상승…S&amp;P 0.32%↑·나스닥...",http://www.topstarnews.net/news/articleView.html?idxno=15487900,41%↑) ◆ 아마존닷컴(AMZN) 180.96(0.75%↑) ◆ SPDR S&amp;P 500(SPY) 510.06(0.35%↑) 등으로 장을 마쳤다. 뒤이어 ◆ Direxion 20-Yr Tr. Bull 3X(TMF) 45.07(2.5%↑) ◆ 뱅가드 S&amp;P 500 ETF(VOO) 468.84(0.35%↑) ◆ SCHWAB US DIVIDEND EQUITY... ,2024-04,2024-04-30
9,"아마존, 클라우드 수익에 '배당'도 새 관심사로 부상",https://n.news.naver.com/mnews/article/015/0004979325?sid=101,30일(현지시간) 뉴욕증시 폐장후 실적을 발표하는 아마존닷컴(AMZN)은 인공지능(AI)붐이 클라우드 사업에 어느 정도 영향을 줬는지를 보여줄 전망이다. 여기에 지난 주 알파벳도 배당금을 지급한다는 발표한 후 1조달러... ,2024-04,2024-04-30
10,미국 뉴욕증시 장초반 하락 출발…S&amp;P 0.17%↓·나스닥종합 0.17%↓·다우...,http://www.topstarnews.net/news/articleView.html?idxno=15488345,17%↓) ◆ 아마존닷컴(AMZN) 181.47(0.28%↑) ◆ SPDR S&amp;P 500(SPY) 509.25(0.16%↓) 등과 같다. 뒤이어 11위부터 20위까지의 종목 시황은 ◆ Direxion 20-Yr Tr. Bull 3X(TMF) 44.27(1.79%↓) ◆ 뱅가드 S&amp;P 500 ETF... ,2024-04,2024-04-30
11,"[美 주간탑] 엔비디아, 거래대금 67.1조원 1위.. 거래대금 상위 20선",https://www.itooza.com/common/iview.php?no=2024052709294673624,"닷컴(AMZN), 메타 플랫폼(META) 등 10개다. 12개월 선행 PER이 20배 이하인 종목은 핀듀오듀오 ADR(PDD)... A), 애플(AAPL), 마이크로소프트(MSFT), 아마존 닷컴(AMZN), 슈퍼 마이크로 컴퓨터(SMCI), 메타 플랫폼(META)... ",2024-05,2024-05-27
12,"UBS &quot;퍼스트 솔라, 3년뒤 수익 374% 폭증 전망…AI 전력 수요&quot;",https://news.einfomax.co.kr/news/articleView.html?idxno=4310293,"AI로 인한 전력 수요가 늘어나면서 아마존닷컴(NAS:AMZN), 마이크로소프트(NAS:MSFT), 메타 플랫폼스... 관련종목: 퍼스트 솔라(NAS:FSLR), 아마존닷컴(NAS:AMZN), 마이크로소프트(NAS:MSFT), 메타플랫폼스(페이스북)(NAS:META)... ",2024-05,2024-05-22
13,&quot;월마트·타켓 가격 인하가 美'인플레' 진정에 도움 되지 않는 까닭은&quot;,https://news.einfomax.co.kr/news/articleView.html?idxno=4311087,"인포맥스 월마트(NYS:WMT), 타겟(NYS:TGT), 아마존닷컴(NAS:AMZN), 알디 등 미국의 주요 소매업체들이 앞다퉈 할인... 관련종목: 타겟(NYS:TGT),월마트(NYS:WMT),아마존닷컴(NAS:AMZN) neo@yna.co.kr 본 기사는 인포맥스 금융정보... ",2024-05,2024-05-28
14,"[美 주간탑] 엔비디아, 거래대금 45.7조원 1위.. 거래대금 상위 20선",https://www.itooza.com/common/iview.php?no=2024051309180043832,"A), 아마존 닷컴(AMZN) 등도 거래대금이 많았다. 거래대금 상위 종목 가운데 재무안정성에서 별 다섯 개를 받은 종목은 엔비디아(NVDA), 테슬라(TSLA), 아마존 닷컴(AMZN), 메타 플랫폼(META), AMD(AMD) 등 9개다.... ",2024-05,2024-05-13
